Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion
LINEA DE PRODUCCION DE BOTELLONES DE 20,829661,TRANSPORTADOR DE BOTELLONES Y HUACALES,13349724,Inspeccion semanal Transp botellones,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores etc)",si,CUMPLE,"17/5/2024, 13:36:01","0,0125",si,si,si,si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,829661,TRANSPORTADOR DE BOTELLONES Y HUACALES,13349724,Inspeccion semanal Transp botellones,Estado general de las estructuras,si,CUMPLE,"17/5/2024, 13:36:12","0,0125",si,si,si,si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,829661,TRANSPORTADOR DE BOTELLONES Y HUACALES,13349724,Inspeccion semanal Transp botellones,"Verifica Lubricación de Rodamientos, Sprokets y cadenas",si,CUMPLE,"17/5/2024, 13:36:25","0,0125",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,"Estado de cadenas (cardánicas ó tabletop, piñones, carretas)",,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,Estado de las cadenas de transmision reductores,,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,"Ruido, vibración y temperatura en motorreductores",,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,Ajuste de chumaceras y estado de los ejes,,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,Fugas de aceite en reductores,,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores, otros)",,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,Estado general de las estruccturas,,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,"Lubricación de Rodamientos, Sprokets y cadenas",,,,"0,0111111111",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13349725,Inspeccion semanal Transp Cajas,Revision de volteadores de caja ,,,,"0,0111111111",si,si,si,si,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,900063,COMPRESOR DE AIRE 30HP,13349739,Inspeccion semanal Compresor aire 30HP,INSPECCIONSEMANALCOMPRESOR DE AIRE 30HP,si,CUMPLE,"8/5/2024, 20:40:27","0,1",,,,,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70003302,CUARTO DE BOMBAS ENVASADO,13349698,Inspeccion semanal Cuarto bombas envas,PLAN MTO MECANICO CUARTO DE BOMBAS ENVA,,,,"0,5",si,si,si,si,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,Verifique el estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:27:03","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,"Verificar instrumentos en rangos normales de Operación (voltaje, amperaje, presion de agua, etc)",si,CUMPLE,"8/5/2024, 20:27:15","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,Revisar el nivel de aceite adecuado en el carter,si,CUMPLE,"8/5/2024, 20:27:30","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,"Verifique que no haya fugas de aceite, agua o amoniaco",si,CUMPLE,"8/5/2024, 20:27:43","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,"Revise normalidad en ruido, vibración, amperaje y el calentamiento del motor",si,CUMPLE,"8/5/2024, 20:27:59","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,Revise normalidad en vibración  o calentamiento de tapas o cuerpo del compresor,si,CUMPLE,"8/5/2024, 20:28:05","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,Verifique el estado de poleas y correas,si,CUMPLE,"8/5/2024, 20:28:13","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,Verifique el estado de tuberias y accesorios agua de refrigeracion,si,CUMPLE,"8/5/2024, 20:28:28","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,"Verifique el estado de los tableros eléctricos (contactores, pulsadores, breakers, selectores, pilotos, etc)",si,CUMPLE,"8/5/2024, 20:28:39","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629044,COMPRESOR DE REFRIGERACION,13349687,Inspeccion semanal Compresor refr #2,revisar electrovalvulas,si,CUMPLE,"8/5/2024, 20:28:52","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,Verifique el estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:30:53","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,"Verificar instrumentos en rangos normales de Operación (voltaje, amperaje, presion de agua, etc)",si,CUMPLE,"8/5/2024, 20:31:11","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,Revisar el nivel de aceite adecuado en el carter,si,CUMPLE,"8/5/2024, 20:31:30","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,"Verifique que no haya fugas de aceite, agua o amoniaco",si,CUMPLE,"8/5/2024, 20:31:45","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,"Revise normalidad en ruido, vibración, amperaje y el calentamiento del motor",si,CUMPLE,"8/5/2024, 20:32:02","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,Revise normalidad en vibración  o calentamiento de tapas o cuerpo del compresor,si,CUMPLE,"8/5/2024, 20:32:16","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,Verifique el estado de poleas y correas,si,CUMPLE,"8/5/2024, 20:32:31","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,Verifique el estado de tuberias y accesorios agua de refrigeracion,si,CUMPLE,"8/5/2024, 20:32:46","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,"Verifique el estado de los tableros eléctricos (contactores, pulsadores, breakers, selectores, pilotos, etc)",si,CUMPLE,"8/5/2024, 20:32:58","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,629051,COMPRESOR DE REFRIGERACION,13349688,Inspeccion semanal Compresor refr #3,revisar electrovalvulas,si,CUMPLE,"8/5/2024, 20:33:11","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Verifique el estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:36:19","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Verificar instrumentos en rangos normales de Operación,si,CUMPLE,"8/5/2024, 20:36:27","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,"Verifique que no haya fugas de aceite, agua o aire",si,CUMPLE,"8/5/2024, 20:36:46","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,"Revise normalidad en ruido, vibración, amperaje y temperatura del motor",si,CUMPLE,"8/5/2024, 20:37:03","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Revise normalidad en vibración  o calentamiento de tapas o cuerpo del compresor,si,CUMPLE,"8/5/2024, 20:37:21","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Verifique el estado de poleas y correas,si,CUMPLE,"8/5/2024, 20:38:09","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Verifique el estado de tuberias y accesorios agua de refrigeracion,si,CUMPLE,"8/5/2024, 20:38:26","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,"Verifique el estado de los tableros eléctricos (contactores, pulsadores, breakers, selectores, pilotos, alarma, etc)",si,CUMPLE,"8/5/2024, 20:37:38","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Verifique el estado de los intercambiadores de calor,si,CUMPLE,"8/5/2024, 20:38:44","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Verifique el estado del tanque acumulador de aire comprimido,si,CUMPLE,"8/5/2024, 20:39:02","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,Revisar el nivel de aceite adecuado en el carter,si,CUMPLE,"8/5/2024, 20:39:10","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,640020,COMPRESOR DE AIRE,13349681,Inspeccion semanal Compresor aire vert,verificar iluminacion de cuartos auxiliares,si,CUMPLE,"8/5/2024, 20:39:19","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar Estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:38:00","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar nivel de agua adecuado,si,CUMPLE,"8/5/2024, 20:38:06","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,"Verificar fugas de agua, vapor o gas en tuberias accesorios y tanque",si,CUMPLE,"8/5/2024, 20:39:50","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,"Revisar Ruido, vibración o calentamiento en electrobomba y motor blower ",si,CUMPLE,"8/5/2024, 20:40:04","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,"Revisar Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores etc)",si,CUMPLE,"8/5/2024, 20:40:11","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar el estado de base de estructura,si,CUMPLE,"8/5/2024, 20:43:56","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar  el funcionamiento de la electrovalvula de agua. Y valvula moduladora de gas  ,si,CUMPLE,"8/5/2024, 20:44:03","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar el funcionamiento del control de nivel de tanques y electrodos,si,CUMPLE,"8/5/2024, 20:44:21","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar temperatura de motores,si,CUMPLE,"8/5/2024, 20:44:29","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar iluminacion cuarto de caldera ,si,CUMPLE,"8/5/2024, 20:46:10","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659390,CALDERA,13349692,Inspección semanal Caldera PM,Verificar funcionaminamiento electrodo chispa y microswiche finales de carrera,si,CUMPLE,"8/5/2024, 20:46:17","0,0090909091",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:47:55","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,"Fugas de aceite, agua y combustible",si,CUMPLE,"8/5/2024, 20:48:00","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores etc)",si,CUMPLE,"8/5/2024, 20:48:14","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Estado de los calentadores,si,CUMPLE,"8/5/2024, 20:48:21","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Verificar nivel de aceite,si,CUMPLE,"8/5/2024, 20:49:01","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Estado de tuberías y accesorios,si,CUMPLE,"8/5/2024, 20:49:07","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Encender planta por 10 minutos,si,CUMPLE,"8/5/2024, 20:49:20","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Revisar buen funcionamiento baterias,si,CUMPLE,"8/5/2024, 20:49:28","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,"Estado del agua de refrigeración, ¿posee inhibidor o aditivo refrigerante? ",si,CUMPLE,"8/5/2024, 20:49:44","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Verificar correcta alimentación de ACPM al equipo,si,CUMPLE,"8/5/2024, 20:49:50","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,Revisar adecuada carga en batería,si,CUMPLE,"8/5/2024, 20:48:38","0,0083333333",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670022,PLANTA ELECTRICA,13342587,Inspeccion semanal,"Antes de retirarse del area inspecciones que no hayan sintomas anormales, ruido, vibración, fugas , etc.",si,CUMPLE,"8/5/2024, 20:48:31","0,0083333333",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Revisar Fugas de aire,si,CUMPLE,"9/5/2024, 7:43:05","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,"Verificar estado de las mangueras, copas y tubo colector",si,CUMPLE,"9/5/2024, 7:43:11","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Verificar el estado de la manguera de alimentacion de aire,si,CUMPLE,"9/5/2024, 7:43:17","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Estado de los instrumentos de medición,si,CUMPLE,"9/5/2024, 7:43:23","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Fugas de aceite en motorreductor,si,CUMPLE,"9/5/2024, 7:43:29","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,"Ruido, vibración y calentamiento en los motorreductor",si,CUMPLE,"9/5/2024, 7:43:36","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Realizar Inspección a fotocelda y sensores,si,CUMPLE,"9/5/2024, 7:43:43","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Verificar el estado de puntos de lubricacion y aceite de la unidad de mantenimiento,si,CUMPLE,"9/5/2024, 7:43:50","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,Verificar electroválvulas y cilindros neumáticos,si,CUMPLE,"9/5/2024, 7:43:57","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13349676,Inspeccion semanal Empacadora,"Verificar el estado de rotulas, chumaceras, pines y pasadores.",si,CUMPLE,"9/5/2024, 7:44:04","0,01",,,,,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,69962203,TINA INOXIDABLE PTAR,13349670,Inspeccion semanal Tina inox PTAR,PLAN DE MANT MECA TANQUE #3,,,,"0,1",si,si,si,si,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962205,TANQUE DE JARABE No. 5,13349672,Inspeccion semanal Tanque Jarabe 5,PLAN DE MANT MECA TINA #5,si,CUMPLE,"9/5/2024, 12:40:04","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962206,TANQUE DE JARABE No. 6,13349673,Inspeccion semanal Tanque Jarabe 6,PLAN DE MANT MECA TINA #6,si,CUMPLE,"9/5/2024, 12:40:32","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962207,TANQUE DE JARABE No. 7,13349674,Inspeccion semanal Tanque Jarabe 7,PLAN DE MANT MECA TINA #7,si,CUMPLE,"9/5/2024, 12:42:34","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962208,TANQUE DE JARABE No. 8,13349675,Inspeccion semanal Tanque Jarabe 8,PLAN DE MANT MECA TINA # 8,si,CUMPLE,"9/5/2024, 12:42:58","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962202,TANQUE DE JARABE No. 2,13349669,Inspeccion semanal Tanque Jarabe 2,PLAN DE MANT MEC TANQUE #2,si,CUMPLE,"9/5/2024, 12:43:06","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962201,TANQUE DE JARABE No. 1,13349668,Inspeccion semanal Tanque Jarabe 1,PLAN DE MANT MEC TANQUE #1,si,CUMPLE,"9/5/2024, 12:43:40","0,1",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Revisar Fugas de aire,si,CUMPLE,"9/5/2024, 7:45:23","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,"Verificar estado de las mangueras, copas y tubo colector",si,CUMPLE,"9/5/2024, 7:45:31","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Verificar el estado de la manguera de alimentacion de aire,si,CUMPLE,"9/5/2024, 7:45:38","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Estado de los instrumentos de medición,si,CUMPLE,"9/5/2024, 7:45:46","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Fugas de aceite en motorreductor,si,CUMPLE,"9/5/2024, 7:45:53","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,"Ruido, vibración y calentamiento en los motorreductor",si,CUMPLE,"9/5/2024, 7:46:00","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Realizar Inspección a fotocelda y sensores,si,CUMPLE,"9/5/2024, 7:46:07","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Verificar el estado de puntos de lubricacion y aceite de la unidad de mantenimiento,si,CUMPLE,"9/5/2024, 7:46:16","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,Verificar electroválvulas y cilindros neumáticos,si,CUMPLE,"9/5/2024, 7:46:23","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13349677,Inspeccion semanal Desempacadora,"Verificar el estado de rotulas, chumaceras, pines y pasadores.",si,CUMPLE,"9/5/2024, 7:46:30","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Verifique entrada de agua y nivel del tanque,si,CUMPLE,"8/5/2024, 20:44:05","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Verifique el estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:44:23","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Verificar tensión de correas de eje de ventiladores,si,CUMPLE,"8/5/2024, 20:44:48","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Verifique el ajuste de polea eje y base del motor,si,CUMPLE,"8/5/2024, 20:45:08","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Revise el ajuste de chumaceras del eje y ajuste del ventilador,si,CUMPLE,"8/5/2024, 20:45:24","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Revisar boquillas y tubos colectores de agua.,si,CUMPLE,"8/5/2024, 20:45:43","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Realizar purga de aire del sistema de refrigeraccion ,si,CUMPLE,"8/5/2024, 20:46:05","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Rerificar base y estructura metalica,si,CUMPLE,"8/5/2024, 20:46:49","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Revision de conjunto motor bomba,si,CUMPLE,"8/5/2024, 20:46:28","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13349690,Inspeccion semanal condensador evapora,Revision de fuga de agua y tuberia en general ,si,CUMPLE,"8/5/2024, 20:47:10","0,01",,,,,.,.,CUMPLE
