Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,Completado,Observaciones,Fecha Programada,imagen_observacion
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Funcionamiento de motores,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Funcionamiento de sensores,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Estado de sensores de acumulacion,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Estado de reductor (consumo nivel de aceite),"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Limpieza del tablero,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Estado climatizador,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Ajuste bornera,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829805,TRANSPORTADOR DE CAJAS,13345121,Inspección semanal transp. de cajas nhf,Verificar funcionamiento variadores,"0,03125",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de vibrador.,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado tablero eléctrico.,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de Banda transportadora de tapas.,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de motorreductores.,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de sensor de nivel de tapas.,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de electroválvulas,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Verificacion del vidrador de tapas,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de canaleta,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Estado de tolva externa,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829701,TOLVA ELEVADORA DE TAPAS CORONA,13345120,Inspección semanal tolva tapa corona nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,05",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Fugas de aire,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Fugas de aceite,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de instrumentación de medidas,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,"Ruido, vibración, temperatura (motor principal)","0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,"Torque, hermeticidad","0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado del posicionador,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado estrellas y guías,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Sistema de lubricación,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de pintura,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de tablero eléctrico,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado sin fin,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de la tolva y carrilera,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de las poleas,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Calibración de cabezales,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Cilindro de tensión,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de correas,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado del cilindro ,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de almohadillas,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Verificar estado de sensores,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Verificacion del sistema neumatico,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de motor de tolva,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Estado de juego de manejo,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Leva y seguidora de leva ,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,538638,CAPSULADORA,13345105,Inspección semanal capsuladora nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0208333333",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Estado y funcionamiento moto ventiladores ,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:35:35",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Estado de guías y estructura interna,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:35:56",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Estado de mangueras y peines de soplado,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:36:24",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Estado de filtros de admisión de aire,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:36:47",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Estado de conexiones eléctricas,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:38:16",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Verificar el estado de cadena ,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:39:05",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Verificacion de la tela guata prefiltro,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:40:25",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Verificar el estado del variador,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:40:56",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820157,SECADOR DE ENVASES,13345117,Inspección semanal secador envases nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0555555556",,,,,si,.,.,si,CUMPLE,"14/5/2024, 11:41:15",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,"Estado de tuberías, válvulas y empaques","0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:55:05",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Funcionamiento de bombas,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:55:15",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Estado de sensores y lanzas de nivel,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:55:25",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Estado del tablero eléctrico  ,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:55:35",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Estado del cableado eléctrico y control,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:55:51",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Estado de sistema neumático,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:56:01",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Estado de sistema hidráulico,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:56:12",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,"Fugas (agua, aire, químicos)","0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:56:18",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Instrumentos de medicion,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:56:27",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Verificacion del sistema neumatico,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:56:35",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Estado de la manguera,"0,0416666667",,,,,si,.,.,si,CUMPLE,"14/5/2024, 9:56:50",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,820205,EQUIPO DE LIMPIEZA POR ESPUMA,13345118,Inspección semanal eq limpieza espum nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0416666667",,,,,si,,,si,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado y funcionamiento de cilindros neumáticos,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:55:19",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de sistema neumático general,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:55:42",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de electroválvulas,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:55:58",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de instrumentos de medición,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:56:11",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado y funcionamiento de ventiladores,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:56:19",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de filtros de aire,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:56:32",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de estructura ,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:56:44",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de perfiles y guías de cuello,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:56:55",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de gabinete de operación,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:57:05",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado y funcionamiento de sensores,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:57:19",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Verificar alimentacion electrica,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:57:28",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Estado de sensores,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:57:50",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Verificar estado de guias transportadoras,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:57:59",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Verificar estado de botoneras,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:58:19",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,829863,TRANSPORTADOR AEREO,13345122,Inspección semanal transp. aereo nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0333333333",,,,,si,.,.,si,CUMPLE,"8/5/2024, 18:58:33",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de electroválvulas,"0,0294117647",si,si,si,si,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estados de las guías de entrada y salida,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de boquillas,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de Control de nivel de agua ,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de transportador interno,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de piñones,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado cadenas de transmisión,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estados instrumentos de medidas,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado y funcionamiento de motobomba,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de sensores,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de chumaceras,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de valvulas,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado de manometros,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Verificar estado de la bomba ,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Verificar el sistema neumativo pulsadores,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Estado del tablero electrico,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,560041,PRELAVADORA DE CAJAS,13345108,Inspección semanal prelavadora cajas nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0294117647",,,,,,,,,,,
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,"Fugas (aire, agua, producto, vapor y químicos)","0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:54:07",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de instrumentos de medición,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:54:16",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Ruido y vibraciones en motobombas,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:54:25",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de válvulas proporcionales,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:54:35",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado válvulas de compuerta,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:54:43",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de tablero eléctrico,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:54:53",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de tuberías y tanque de almacenamiento,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:55:05",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado y funcionamiento de bombas de dosificación de químicos,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:55:16",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado y funcionamiento de intercambiadores tubulares,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:55:27",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado y funcionamiento de intercambiador de placas,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:55:37",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de sensores,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:55:46",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de valvulas de diafragmas ,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:55:54",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Verificacion del sistema neumatico,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:56:03",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Entrada de vapor,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:56:09",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Presencia de agua para los sellos,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:56:18",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Estado de bombas,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:56:26",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,690107,PASTEURIZADOR,13345114,Inspección semanal pasteurizador nhf,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0294117647",,,,,si,.,.,si,CUMPLE,"10/5/2024, 7:56:34",CUMPLE
LINEA DE ENVASADO JUGOS HIT RETORNABLE,51955701,ESTERILIZADOR DE TAPAS,13345127,Inspección semanal esterilizador tap nhf,Estado y funcionamiento de cadena tabletop,"0,0454545455",si,si,si,si,si,.,.,si,CUMPLE,"8/5/2024, 16:31:21",CUMPLE
