Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,BOMBAS DOSIFICADORAS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,MANOMETROS Y TERMOMETROS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,ELECTRO VALVULAS ,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,BOQUILLAS DE LAVADO EXTERNO E INTERNO,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,TABLERO ELECTRICO,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CANASTAS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,MOTORREDUCTOR ELECTRICO,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CILINDROS NEUMATICOS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,SENSORES Y FOTOCELDAS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CHUMACERAS,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,CORTINAS Y SEPARADORES,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,BANDEJA DESCARGA,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,SOLDADURA Y TORNILLERIA,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710115,LAVADORA DE BOTELLONES,13343461,Inspeccion semanal,FUGAS DE PRODUCTO,,,,"0,0263157895",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,TABLERO ELECTRICO,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,SENSORES,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CILINDROS NEUMATICOS,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,MOTOR Y BOMBA DE LLENADO,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,MANGUERAS DE AIRE Y AGUA,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,VALVULA DE LLENADO,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CADENA DE TAPONADO,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,TOLVA DE TAPAPONES,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CARRILERA DE TAPONES,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,ELECTROVALVULAS,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,FUGAS,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,CODIFICADOR,,,,"0,0357142857",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710116,LLENADORA TAPONADORA BOTELLONES,13350439,Inspeccion semanal l,SOLDADURA Y TORNILLERIA,,,,"0,0357142857",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,TABLERO ELECTRICO,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,SILICONA HORIZONTAL Y VERTICAL,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,TEFLONES ADHESIVOS,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,CILINDROS NEUMATICOS,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,ELECTROVALVULAS,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,UNIDAD MANTO NEUMATICO,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,MANGUERAS DE AIRE,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,SISTEMA DE REFRIGERACION DE MORDAZAS,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,ACOMETIDA VERTICAL,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,ACOMETIDA HORIZONTAL,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,LAMPARA ULTRAVIOLETA,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,RODILLO PARA LAMINA,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,FRENO DE ROLLO,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,CONTROL DE NIVEL TANQUE DE AGUA,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,TORNILLERIA,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,SISTEMA DE LLENADO,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710192,LLENADORA DE BOLSAS LINEA 2,13343467,Inspeccion semanal solpak linea 2,PLATO GIRATORIO DE EMPACAR,,,,"0,0055555556",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,TABLERO ELECTRICO,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,SILICONA HORIZONTAL Y VERTICAL,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,TEFLONES ADHESIVOS,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,CILINDROS NEUMATICOS,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,ELECTROVALVULAS,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,UNIDAD MANTO NEUMATICO,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,MANGUERAS DE AIRE,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,SISTEMA DE REFRIGERACION DE MORDAZAS,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,ACOMETIDA VERTICAL,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,ACOMETIDA HORIZONTAL,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,LAMPARA ULTRAVIOLETA,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,RODILLO PARA LAMINA,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,FRENO DE ROLLO,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,CONTROL DE NIVEL TANQUE DE AGUA,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,TORNILLERIA,,,,"0,0058823529",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710193,LLENADORA DE BOLSAS LINEA 5,13343468,Inspeccion semanal solpak linea 5,SISTEMA DE LLENADO,,,,"0,0058823529",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,MANOMETROS,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,REGULADORES DE AIRE,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,REGULADORES DE CO2,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,TERMOMETROS,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,CHEQUE BOMBA MEZCLA,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,TABLERO CONTROL (ESTRCTURA),,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,VALVULAS PM,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,CARBOTROL,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,BOMBA DE MEZCLA  Y CHEQUE,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,BOMBA DE AGUA,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,REVISION DE LOS VISORES,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",820034,CARBO COOLER,13343477,Inspeccion semanal Carbo Cooler,VASOS FLOMIX,,,,"0,0384615385",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,CARRETAS Y PIÑONES,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,CADENAS DE TRANSMISION,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,MOTORREDUCTORES (CARCASAS Y BASES),,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,CADENA TABLETOP,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,CHUMACERAS,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,MANGUERAS,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,ENFILADORES,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,LENTES DE INSPECCION,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829652,TRANSPORTADOR DE BOTELLAS PARTSCO,13343482,Inspeccion semanal transpo. botellas,BARANDAS PLASTICAS,,,,"0,0090909091",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,CADENA TABLETOP,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,SENSORES,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,MOTORES ELECTRICOS,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,ELEVADOR DE CAJAS,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,PASARELA Y PASAMANOS,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,CHUMACERAS,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,CADENAS DE TRANSMISION,,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,"TORNILLERIA,SOLDADURAS",,,,"0,0222222222",,,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829831,TRANSPORTADOR DE CAJAS,13350567,Inspeccion semanal transpo. de cajas,TABLERO ELECTRICO,,,,"0,0222222222",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961601,TINA,13350562,Inspeccion semanal tina 1 jarabe termina,TINA 1,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961604,TINA,13350441,Inspeccion semanal tina 4 jarabe termina,TINA 4,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961605,TINA,13350442,Inspeccion semanal tina 5 jarabe termina,TINA 5,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961606,TINA,13350443,Inspeccion semanal tina 6 jarabe termina,TINA 6,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961607,TINA,13350444,Inspeccion semanal tina 7 jarabe termina,TINA 7,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961608,TINA,13350445,Inspeccion semanal tina 8 jarabe termina,TINA 8,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961609,TINA,13350446,Inspeccion semanal tina 9 jarabe termina,TINA 9,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963202,TINA,13350454,Inspeccion semanal tina 2,TINA 2,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963206,TINA,13350455,Inspeccion semanal tina 11,TINA 11,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963212,TINA,13350456,Inspeccion semanal tk ing.pepsico,TK ING_ PEPSICO,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69963201,TINA,13343499,Inspeccion semanal tk disolucion ingredi,inspeccion semanal tk disolucion ingredi,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961603,TINA,13350561,Inspeccion semanal tina 3 jarabe termina,TINA 3,,,,"0,0333333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,69961651,COCINA,13343496,Inspeccion semanal sala de jarabe,inspeccion Sala de Jarabes Cocina,,,,"0,1666666667",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,MOTORES Y BOMBAS,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,CONTROLES DE NIVEL,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,MANOMETROS ,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,BOQUILLAS DE LAVADO EXTERNO E INTERNO,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,TABLERO ELECTRICO,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,MOTORREDUCTOR ELECTRICO,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,CHUMACERAS,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,CORTINAS Y SEPARADORES,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,TRANSPORTADORES,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,SOLDADURA Y TORNILLERIA,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011501,PRELAVADORA EXTERNA DE BOTELLONES,13343521,Inspeccion semanal prelavadora botellon,FUGAS DE PRODUCTO,,,,"0,0090909091",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE VENTILADOR,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO TINTA Y SOLVENTES,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,TABLERO ELECTRICO,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ENCODER,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,MANDOS ELECTRONICOS,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LOS CONECTORES,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LA BOQUILLA,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LOS FILTROS,,,,"0,0111111111",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71011603,CODIFICADOR DE BOTELLONES,13350453,Inspeccion seman codificador botellones,ESTADO DE LAS PLACAS DEFLECTORAS,,,,"0,0111111111",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71019201,CODIFICADOR DE BOLSAS SOLPAK,13350449,Inspeccion semanal codificador bolsa 5L,RODILLOS,,,,"0,0166666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71019201,CODIFICADOR DE BOLSAS SOLPAK,13350449,Inspeccion semanal codificador bolsa 5L,TARJETA ELECTRONICA,,,,"0,0166666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71019201,CODIFICADOR DE BOLSAS SOLPAK,13350449,Inspeccion semanal codificador bolsa 5L,FUENTE VOLTAJE,,,,"0,0166666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71019201,CODIFICADOR DE BOLSAS SOLPAK,13350449,Inspeccion semanal codificador bolsa 5L,SENSORES,,,,"0,0166666667",si,si,si,si,,,,
LINEA PARA EL LLENADO DE BOLSAS,71019201,CODIFICADOR DE BOLSAS SOLPAK,13350449,Inspeccion semanal codificador bolsa 5L,MOTOR,,,,"0,0166666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,71019201,CODIFICADOR DE BOLSAS SOLPAK,13350449,Inspeccion semanal codificador bolsa 5L,PIZADORES,,,,"0,0166666667",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,"TUBERIA, VALVULAS TRAMPA DE LIQUIDO",,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,"FUGAS AGUA,ACEITE O NHO3",,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,CORREAS DE TRASMISION ,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,RUIDOS EXTRAÑOS,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,EMPAQUETADURA CARTER,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628799,COMPRESOR DE REFRIGERACION N°6,13342796,Inspeccion semanal Compresor R.N° 6,NIVEL DE ACEITE ,,,,"0,0166666667",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,628862,COMPRESOR DE REFRIGERACION N°2,13342801,Inspeccion semanal Compresor R.N° 2,"TUBERIA, VALVULAS TRAMPA DE LIQUIDO",,,,"0,0166666667",si,si,si,si,,,,
