Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,COMPONENTES SUELTOS Ó AUSENTES,si,CUMPLE,"14/5/2024, 14:11:45","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,13347805,INSPECCION SEMANAL CODIFICADOR LASER,COMPONENTES ELECTRICOS MOTORES/CABLEADO/SENSORES/ELECTROVALVULAS,si,CUMPLE,"14/5/2024, 14:11:52","0,0222222222",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ESTADO Y FUNCIONAMIENTO CABEZAL CODIFICADOR,si,CUMPLE,"15/5/2024, 7:46:59","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ESTADO TRAMPA DE TINTA/BLOQUEO DE RETORNO,si,CUMPLE,"15/5/2024, 7:47:09","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ALINEACIÓN CHORRO/REGULACION DE TINTA,si,CUMPLE,"15/5/2024, 7:47:14","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,ESTADO ESTABILIZADOR DE VOLTAJE,si,CUMPLE,"15/5/2024, 7:47:20","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,VERIFICAR IMPRESIÓN Y NIVELES DE FLUIDOS,si,CUMPLE,"15/5/2024, 7:47:29","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,COMPONENTES SUELTOS Ó AUSENTES,si,CUMPLE,"15/5/2024, 7:47:49","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,589686,CODIFICADOR LINEA PET,13347868,INSPECCION SEMANAL CODIFICADOR,COMPONENTES ELECTRICOS MOTORES/CABLEADO/SENSORES/ELECTROVALVULAS,si,CUMPLE,"15/5/2024, 7:48:19","0,0285714286",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,13347788,INSPECCION SEMANAL ENFARDADORA 710325,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"16/5/2024, 0:01:45","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,13347788,INSPECCION SEMANAL ENFARDADORA 710325,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"16/5/2024, 0:02:23","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,13347788,INSPECCION SEMANAL ENFARDADORA 710325,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"16/5/2024, 0:03:48","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,579081,ENVOLVEDORA FILM PLASTICO,13347783,INSPECCION SEMANAL ENVOLVEDORA FILM PLAS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"16/5/2024, 9:18:02","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,579081,ENVOLVEDORA FILM PLASTICO,13347783,INSPECCION SEMANAL ENVOLVEDORA FILM PLAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,Réflex y cajas de alojamiento barra envolvedora para cambio……………………………,,"0,0666666667",,,,,si,Juan Bermudez,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/YnLXNfMMjFrz3jogf11X.jpg
LINEA PET AGUA ALIGERADA,579081,ENVOLVEDORA FILM PLASTICO,13347783,INSPECCION SEMANAL ENVOLVEDORA FILM PLAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"16/5/2024, 9:22:34","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820084,ETIQUETADORA ENVOLVENTE,13347782,INSPECCION SEMANAL ETIQUETADORA,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"14/5/2024, 14:12:14","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820084,ETIQUETADORA ENVOLVENTE,13347782,INSPECCION SEMANAL ETIQUETADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"14/5/2024, 14:12:21","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820084,ETIQUETADORA ENVOLVENTE,13347782,INSPECCION SEMANAL ETIQUETADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"14/5/2024, 14:12:34","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO,13347785,INSPECCION SEMANAL INSP ELECT 599606,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 7:49:00","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO,13347785,INSPECCION SEMANAL INSP ELECT 599606,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 7:49:09","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO,13347785,INSPECCION SEMANAL INSP ELECT 599606,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 7:49:15","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,13347794,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"14/5/2024, 14:13:27","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,13347794,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"14/5/2024, 14:13:35","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,13347794,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"14/5/2024, 14:13:41","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,519562,LLENADORA DE BOTELLAS PET 48 VALVULAS,13347778,INSPECCION SEMANAL LLENADORA BOT PET,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"16/5/2024, 12:57:36","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,519562,LLENADORA DE BOTELLAS PET 48 VALVULAS,13347778,INSPECCION SEMANAL LLENADORA BOT PET,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"16/5/2024, 12:57:41","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,519562,LLENADORA DE BOTELLAS PET 48 VALVULAS,13347778,INSPECCION SEMANAL LLENADORA BOT PET,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"14/5/2024, 14:12:58","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,13347796,INSPECCION SEMANAL PALETIZADORA 579082,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"16/5/2024, 9:14:32","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,13347796,INSPECCION SEMANAL PALETIZADORA 579082,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"16/5/2024, 9:28:45","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,13347796,INSPECCION SEMANAL PALETIZADORA 579082,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,La máquina ha estado dando falla de eje z está falla hace que la máquina pare forzadamente y aveces genera pérdida de tiempo ,,"0,0666666667",,,,,si,Juan Bermudez,Oswaldo Baquero Saenz,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/aTmswOOkYXClpN9hgWXL/pub/6tHIYvcHE343ZocQ67cG.jpg
LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,13347803,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 23:27:07","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,13347803,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 23:27:25","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,13347803,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 23:27:40","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829873,TRANSPORTE DE ENVASES,13347780,INSPECCION SEMANAL TRANSP ENVASE 829873,FUGAS DE AIRE/ ACEITE,si,,,"0,0666666667",,,,,si,,,
LINEA PET AGUA ALIGERADA,829873,TRANSPORTE DE ENVASES,13347780,INSPECCION SEMANAL TRANSP ENVASE 829873,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 15:29:46","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829873,TRANSPORTE DE ENVASES,13347780,INSPECCION SEMANAL TRANSP ENVASE 829873,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 15:28:38","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,13347799,INSPECCION SEMANAL TRANSPORTE PALETS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"16/5/2024, 9:34:19","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,13347799,INSPECCION SEMANAL TRANSPORTE PALETS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"16/5/2024, 9:34:11","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,13347799,INSPECCION SEMANAL TRANSPORTE PALETS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"16/5/2024, 9:34:03","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,13347802,INSPECCION SEMANAL TRANSP PAQUETES,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"15/5/2024, 15:28:18","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,13347802,INSPECCION SEMANAL TRANSP PAQUETES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"15/5/2024, 15:28:23","0,0666666667",,,,,si,.,.,CUMPLE
LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,13347802,INSPECCION SEMANAL TRANSP PAQUETES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"15/5/2024, 15:28:27","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900080,LLENADORA,13341283,INSPECCION SEMANAL LLENADORA DE JUGOS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 11:07:36","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900080,LLENADORA,13341283,INSPECCION SEMANAL LLENADORA DE JUGOS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 11:07:42","0,0666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900080,LLENADORA,13341283,INSPECCION SEMANAL LLENADORA DE JUGOS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 11:07:46","0,0666666667",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",518625,LLENADORA REPOTENCIADA - CEDI CALLE 80,13347891,INSPECCIÓN SEMANAL LLENADORA,FUGAS DE AIRE/ ACEITE,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",518625,LLENADORA REPOTENCIADA - CEDI CALLE 80,13347891,INSPECCIÓN SEMANAL LLENADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",518625,LLENADORA REPOTENCIADA - CEDI CALLE 80,13347891,INSPECCIÓN SEMANAL LLENADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820070,CONDENSADOR EVAPORATIVO,13347909,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,FUGAS DE AIRE/ ACEITE/ AMONIACO,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820070,CONDENSADOR EVAPORATIVO,13347909,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820070,CONDENSADOR EVAPORATIVO,13347909,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO LATA,630006,CONDENSADOR EVAPORATIVO,13347683,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,FUGAS DE AIRE/ ACEITE/ AMONIACO,si,CUMPLE,"21/5/2024, 17:42:16","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,630006,CONDENSADOR EVAPORATIVO,13347683,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 17:42:21","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,630006,CONDENSADOR EVAPORATIVO,13347683,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 17:42:27","0,3333333333",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,628875,COMPRESOR DE REFRIGERACION No. 1,13347678,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,FUGAS DE AGUA/ ACEITE/ AMONIACO,si,CUMPLE,"21/5/2024, 17:44:19","0,1666666667",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,628875,COMPRESOR DE REFRIGERACION No. 1,13347678,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 17:44:12","0,1666666667",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,628875,COMPRESOR DE REFRIGERACION No. 1,13347678,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 17:44:08","0,1666666667",,,,,,.,.,CUMPLE
LINEA DE ENVASADO LATA,628907,COMPRESOR DE REFRIGERACION No. 2,13347680,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,FUGAS DE AGUA/ ACEITE/ AMONIACO,si,CUMPLE,"20/5/2024, 20:37:42","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,628907,COMPRESOR DE REFRIGERACION No. 2,13347680,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"20/5/2024, 20:37:54","0,1666666667",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO LATA,628907,COMPRESOR DE REFRIGERACION No. 2,13347680,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"20/5/2024, 20:38:00","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710309,CAPSULADORA WHITE CUP,13347665,INSPECCION SEMANAL CAPSULADORA WHITE CUP,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 11:07:51","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710309,CAPSULADORA WHITE CUP,13347665,INSPECCION SEMANAL CAPSULADORA WHITE CUP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 11:07:54","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710309,CAPSULADORA WHITE CUP,13347665,INSPECCION SEMANAL CAPSULADORA WHITE CUP,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 11:07:58","0,1666666667",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900053,COOLER,13347666,INSPECCION SEMANAL OPERACION COOLER,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900053,COOLER,13347666,INSPECCION SEMANAL OPERACION COOLER,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900053,COOLER,13347666,INSPECCION SEMANAL OPERACION COOLER,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710307,DEPALETIZADORA,13347651,INSPECCION SEMANAL DEPALETIZADORA,FUGAS DE AIRE/ ACEITE,,,,"0,1666666667",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710307,DEPALETIZADORA,13347651,INSPECCION SEMANAL DEPALETIZADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,1666666667",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710307,DEPALETIZADORA,13347651,INSPECCION SEMANAL DEPALETIZADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,1666666667",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710304,ENFARDADORA,13318349,INSPECCION SEMANAL ENFARDADORA L5,FUGAS DE AIRE/ ACEITE,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710304,ENFARDADORA,13318349,INSPECCION SEMANAL ENFARDADORA L5,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,3333333333",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710304,ENFARDADORA,13318349,INSPECCION SEMANAL ENFARDADORA L5,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,3333333333",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710306,ENJUAGADORA,13335992,INSPECCION SEMANAL ENJUAGADORA,FUGAS DE AIRE/ ACEITE,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710306,ENJUAGADORA,13335992,INSPECCION SEMANAL ENJUAGADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,710306,ENJUAGADORA,13335992,INSPECCION SEMANAL ENJUAGADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900049,LAVADORA DE CAJAS,13347655,INSPECCION SEMANAL LAVADORA CAJAS,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 11:08:12","0,3333333333",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900049,LAVADORA DE CAJAS,13347655,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 11:08:17","0,3333333333",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900049,LAVADORA DE CAJAS,13347655,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 11:08:23","0,3333333333",,,,,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900055,TRANSPORTADOR DE BOTELLAS,13347663,INSPECCION SEMANAL TRANSPORTADORES,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 11:08:36","0,0666666667",,,,,,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900055,TRANSPORTADOR DE BOTELLAS,13347663,INSPECCION SEMANAL TRANSPORTADORES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,si,CUMPLE,"21/5/2024, 11:08:47","0,0666666667",,,,,,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900055,TRANSPORTADOR DE BOTELLAS,13347663,INSPECCION SEMANAL TRANSPORTADORES,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,si,CUMPLE,"21/5/2024, 11:08:52","0,0666666667",,,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,699606,SALA DE PREPARACION DE JARABE,13347650,INSPECCION SEMANAL OPERACION SALA DE JAR,FUGAS DE AIRE/ ACEITE,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,699606,SALA DE PREPARACION DE JARABE,13347650,INSPECCION SEMANAL OPERACION SALA DE JAR,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,699606,SALA DE PREPARACION DE JARABE,13347650,INSPECCION SEMANAL OPERACION SALA DE JAR,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,1666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900056,SISTEMA A (DRUMP DUMPER ),13347657,INSPECCION SEMANAL SISTEMA A,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900056,SISTEMA A (DRUMP DUMPER ),13347657,INSPECCION SEMANAL SISTEMA A,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900056,SISTEMA A (DRUMP DUMPER ),13347657,INSPECCION SEMANAL SISTEMA A,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900057,SISTEMA B (RECONSTITUCION DE PULPA ),13347656,INSPECCION SEMANAL SISTEMA B (RECONSTITU,FUGAS DE AIRE/ ACEITE,si,CUMPLE,"21/5/2024, 16:08:31","0,0666666667",,,,,,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900057,SISTEMA B (RECONSTITUCION DE PULPA ),13347656,INSPECCION SEMANAL SISTEMA B (RECONSTITU,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900057,SISTEMA B (RECONSTITUCION DE PULPA ),13347656,INSPECCION SEMANAL SISTEMA B (RECONSTITU,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),13353239,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),13353239,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),13353239,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900059,SISTEMA D (PREPARACION  ),13347740,INSPECCION SEMANAL SISTEMA D (PREPARACIO,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900059,SISTEMA D (PREPARACION  ),13347740,INSPECCION SEMANAL SISTEMA D (PREPARACIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES MECANICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900059,SISTEMA D (PREPARACION  ),13347740,INSPECCION SEMANAL SISTEMA D (PREPARACIO,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,,,,"0,0666666667",,,,,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900060,SISTEMA E (PASTEURIZA. Y ULTRA PASTER ),13347653,INSPECCION SEMANAL SISTEMA E (PASTEURIZA,FUGAS DE AIRE/ ACEITE,,,,"0,0666666667",,,,,,,,
